StudyNum,Study,mediangrouprespN,mediangroupresp,mouse,MouseResp,drug,cellline,MouseRespN,mousenum,NumMiceAnalyzed,included,type
1144,0807-B12-1,0,PD1,3,PD1,807,B12,0,3,9,Yes,Solid Tumor
1144,0807-B12-1,0,PD1,4,PD1,807,B12,0,4,9,Yes,Solid Tumor
1144,0807-B12-1,0,PD1,6,PD1,807,B12,0,5,9,Yes,Solid Tumor
1144,0807-B12-1,0,PD1,7,PD1,807,B12,0,6,9,Yes,Solid Tumor
1144,0807-B12-1,0,PD1,8,PD2,807,B12,2,7,9,Yes,Solid Tumor
1144,0807-B12-1,0,PD1,9,PD1,807,B12,0,8,9,Yes,Solid Tumor
1144,0807-B12-1,0,PD1,10,PD1,807,B12,0,9,9,Yes,Solid Tumor
1188,0808-B12-1,0,PD1,1,PD1,808,B12,0,1,10,Yes,Solid Tumor
1188,0808-B12-1,0,PD1,2,PD1,808,B12,0,2,10,Yes,Solid Tumor
1188,0808-B12-1,0,PD1,3,PD2,808,B12,2,3,10,Yes,Solid Tumor
1188,0808-B12-1,0,PD1,4,PD1,808,B12,0,4,10,Yes,Solid Tumor
1188,0808-B12-1,0,PD1,5,PD1,808,B12,0,5,10,Yes,Solid Tumor
1188,0808-B12-1,0,PD1,6,PD2,808,B12,2,6,10,Yes,Solid Tumor
1188,0808-B12-1,0,PD1,7,PD2,808,B12,2,7,10,Yes,Solid Tumor
1188,0808-B12-1,0,PD1,8,PD2,808,B12,2,8,10,Yes,Solid Tumor
1188,0808-B12-1,0,PD1,9,PD1,808,B12,0,9,10,Yes,Solid Tumor
1188,0808-B12-1,0,PD1,10,PD1,808,B12,0,10,10,Yes,Solid Tumor
1256,0901-B12-1,0,PD1,1,PD1,901,B12,0,1,9,Yes,Solid Tumor
1256,0901-B12-1,0,PD1,2,PD1,901,B12,0,2,9,Yes,Solid Tumor
1256,0901-B12-1,0,PD1,3,PD1,901,B12,0,3,9,Yes,Solid Tumor
1256,0901-B12-1,0,PD1,4,PD1,901,B12,0,4,9,Yes,Solid Tumor
1256,0901-B12-1,0,PD1,5,PD1,901,B12,0,5,9,Yes,Solid Tumor
1256,0901-B12-1,0,PD1,6,PD2,901,B12,2,6,9,Yes,Solid Tumor
1256,0901-B12-1,0,PD1,7,PD2,901,B12,2,7,9,Yes,Solid Tumor
1256,0901-B12-1,0,PD1,8,PD1,901,B12,0,8,9,Yes,Solid Tumor
1256,0901-B12-1,0,PD1,9,PD1,901,B12,0,9,9,Yes,Solid Tumor
1298,0902-B12-1,0,PD1,1,PD2,902,B12,2,1,10,Yes,Solid Tumor
1298,0902-B12-1,0,PD1,2,PD1,902,B12,0,2,10,Yes,Solid Tumor
1298,0902-B12-1,0,PD1,3,PD1,902,B12,0,3,10,Yes,Solid Tumor
1298,0902-B12-1,0,PD1,4,PD2,902,B12,2,4,10,Yes,Solid Tumor
1298,0902-B12-1,0,PD1,5,PD1,902,B12,0,5,10,Yes,Solid Tumor
1298,0902-B12-1,0,PD1,6,PD2,902,B12,2,6,10,Yes,Solid Tumor
1298,0902-B12-1,0,PD1,7,PD2,902,B12,2,7,10,Yes,Solid Tumor
1298,0902-B12-1,0,PD1,8,PD1,902,B12,0,8,10,Yes,Solid Tumor
1298,0902-B12-1,0,PD1,9,PD1,902,B12,0,9,10,Yes,Solid Tumor
1298,0902-B12-1,0,PD1,10,PD1,902,B12,0,10,10,Yes,Solid Tumor
1344,0903-B12-1,0,PD1,1,PD1,903,B12,0,1,8,Yes,Solid Tumor
1344,0903-B12-1,0,PD1,2,PD1,903,B12,0,2,8,Yes,Solid Tumor
1344,0903-B12-1,0,PD1,3,PD1,903,B12,0,3,8,Yes,Solid Tumor
1344,0903-B12-1,0,PD1,4,PD1,903,B12,0,4,8,Yes,Solid Tumor
1344,0903-B12-1,0,PD1,5,PD2,903,B12,2,5,8,Yes,Solid Tumor
1344,0903-B12-1,0,PD1,6,PD1,903,B12,0,6,8,Yes,Solid Tumor
1344,0903-B12-1,0,PD1,7,PD1,903,B12,0,7,8,Yes,Solid Tumor
1344,0903-B12-1,0,PD1,8,PD1,903,B12,0,8,8,Yes,Solid Tumor
1381,0904-B12-2,0,PD1,1,PD1,904,B12,0,1,9,Yes,Solid Tumor
1381,0904-B12-2,0,PD1,2,PD1,904,B12,0,2,9,Yes,Solid Tumor
1381,0904-B12-2,0,PD1,3,PD1,904,B12,0,3,9,Yes,Solid Tumor
1381,0904-B12-2,0,PD1,4,PD2,904,B12,2,4,9,Yes,Solid Tumor
1381,0904-B12-2,0,PD1,5,PD2,904,B12,2,5,9,Yes,Solid Tumor
1381,0904-B12-2,0,PD1,6,PD1,904,B12,0,6,9,Yes,Solid Tumor
1381,0904-B12-2,0,PD1,7,PD1,904,B12,0,7,9,Yes,Solid Tumor
1381,0904-B12-2,0,PD1,8,PD1,904,B12,0,8,9,Yes,Solid Tumor
1381,0904-B12-2,0,PD1,9,PD1,904,B12,0,9,9,Yes,Solid Tumor
1391,0905-B12-1,0,PD1,1,PD1,905,B12,0,1,10,Yes,Solid Tumor
1391,0905-B12-1,0,PD1,2,PD1,905,B12,0,2,10,Yes,Solid Tumor
1391,0905-B12-1,0,PD1,3,PD1,905,B12,0,3,10,Yes,Solid Tumor
1391,0905-B12-1,0,PD1,4,PD1,905,B12,0,4,10,Yes,Solid Tumor
1391,0905-B12-1,0,PD1,5,PD1,905,B12,0,5,10,Yes,Solid Tumor
1391,0905-B12-1,0,PD1,6,PD1,905,B12,0,6,10,Yes,Solid Tumor
1391,0905-B12-1,0,PD1,7,PD1,905,B12,0,7,10,Yes,Solid Tumor
1391,0905-B12-1,0,PD1,8,PD1,905,B12,0,8,10,Yes,Solid Tumor
1391,0905-B12-1,0,PD1,9,PD2,905,B12,2,9,10,Yes,Solid Tumor
1391,0905-B12-1,0,PD1,10,PD1,905,B12,0,10,10,Yes,Solid Tumor
1433,1000-B12-1,0,PD1,1,PD2,1000,B12,2,1,10,Yes,Solid Tumor
1433,1000-B12-1,0,PD1,2,PD1,1000,B12,0,2,10,Yes,Solid Tumor
1433,1000-B12-1,0,PD1,3,PD2,1000,B12,2,3,10,Yes,Solid Tumor
1433,1000-B12-1,0,PD1,4,PD1,1000,B12,0,4,10,Yes,Solid Tumor
1433,1000-B12-1,0,PD1,5,PD1,1000,B12,0,5,10,Yes,Solid Tumor
1433,1000-B12-1,0,PD1,6,PD1,1000,B12,0,6,10,Yes,Solid Tumor
1433,1000-B12-1,0,PD1,7,PD1,1000,B12,0,7,10,Yes,Solid Tumor
1433,1000-B12-1,0,PD1,8,PD1,1000,B12,0,8,10,Yes,Solid Tumor
1433,1000-B12-1,0,PD1,9,PD1,1000,B12,0,9,10,Yes,Solid Tumor
1433,1000-B12-1,0,PD1,10,PD1,1000,B12,0,10,10,Yes,Solid Tumor
1578,1005-B12-1,6,PR,1,CR,1005,B12,8,1,10,Yes,Solid Tumor
1578,1005-B12-1,6,PR,2,PR,1005,B12,6,2,10,Yes,Solid Tumor
1578,1005-B12-1,6,PR,3,PR,1005,B12,6,3,10,Yes,Solid Tumor
1578,1005-B12-1,6,PR,4,PR,1005,B12,6,4,10,Yes,Solid Tumor
1578,1005-B12-1,6,PR,5,CR,1005,B12,8,5,10,Yes,Solid Tumor
1578,1005-B12-1,6,PR,6,PD2,1005,B12,2,6,10,Yes,Solid Tumor
1578,1005-B12-1,6,PR,7,PR,1005,B12,6,7,10,Yes,Solid Tumor
1578,1005-B12-1,6,PR,8,PR,1005,B12,6,8,10,Yes,Solid Tumor
1578,1005-B12-1,6,PR,9,CR,1005,B12,8,9,10,Yes,Solid Tumor
1578,1005-B12-1,6,PR,10,CR,1005,B12,8,10,10,Yes,Solid Tumor
1673,1010-B12-1,2,PD2,1,PD2,1010,B12,2,1,10,Yes,Solid Tumor
1673,1010-B12-1,2,PD2,2,PD2,1010,B12,2,2,10,Yes,Solid Tumor
1673,1010-B12-1,2,PD2,3,PD1,1010,B12,0,3,10,Yes,Solid Tumor
1673,1010-B12-1,2,PD2,4,PD2,1010,B12,2,4,10,Yes,Solid Tumor
1673,1010-B12-1,2,PD2,5,PD2,1010,B12,2,5,10,Yes,Solid Tumor
1673,1010-B12-1,2,PD2,6,PD2,1010,B12,2,6,10,Yes,Solid Tumor
1673,1010-B12-1,2,PD2,7,PD2,1010,B12,2,7,10,Yes,Solid Tumor
1673,1010-B12-1,2,PD2,8,PD2,1010,B12,2,8,10,Yes,Solid Tumor
1673,1010-B12-1,2,PD2,9,PD2,1010,B12,2,9,10,Yes,Solid Tumor
1673,1010-B12-1,2,PD2,10,PD2,1010,B12,2,10,10,Yes,Solid Tumor
1711,1011-B12-1,0,PD1,1,PD1,1011,B12,0,1,9,Yes,Solid Tumor
1711,1011-B12-1,0,PD1,2,PD1,1011,B12,0,2,9,Yes,Solid Tumor
1711,1011-B12-1,0,PD1,3,PD1,1011,B12,0,3,9,Yes,Solid Tumor
1711,1011-B12-1,0,PD1,4,PD1,1011,B12,0,4,9,Yes,Solid Tumor
1711,1011-B12-1,0,PD1,5,PD1,1011,B12,0,5,9,Yes,Solid Tumor
1711,1011-B12-1,0,PD1,6,PD2,1011,B12,2,6,9,Yes,Solid Tumor
1711,1011-B12-1,0,PD1,8,PD2,1011,B12,2,7,9,Yes,Solid Tumor
1711,1011-B12-1,0,PD1,9,PD1,1011,B12,0,8,9,Yes,Solid Tumor
1711,1011-B12-1,0,PD1,10,PD1,1011,B12,0,9,9,Yes,Solid Tumor
1755,1101-B12-1,2,PD2,1,PD2,1101,B12,2,1,9,Yes,Solid Tumor
1755,1101-B12-1,2,PD2,2,PD2,1101,B12,2,2,9,Yes,Solid Tumor
1755,1101-B12-1,2,PD2,3,PD2,1101,B12,2,3,9,Yes,Solid Tumor
1755,1101-B12-1,2,PD2,4,PD2,1101,B12,2,4,9,Yes,Solid Tumor
1755,1101-B12-1,2,PD2,5,PD2,1101,B12,2,5,9,Yes,Solid Tumor
1755,1101-B12-1,2,PD2,6,PD2,1101,B12,2,6,9,Yes,Solid Tumor
1755,1101-B12-1,2,PD2,8,PD2,1101,B12,2,7,9,Yes,Solid Tumor
1755,1101-B12-1,2,PD2,9,PD2,1101,B12,2,8,9,Yes,Solid Tumor
1755,1101-B12-1,2,PD2,10,PD2,1101,B12,2,9,9,Yes,Solid Tumor
1802,1102-B12-1,0,PD1,2,PD1,1102,B12,0,1,8,Yes,Solid Tumor
1802,1102-B12-1,0,PD1,3,PD1,1102,B12,0,2,8,Yes,Solid Tumor
1802,1102-B12-1,0,PD1,4,PD1,1102,B12,0,3,8,Yes,Solid Tumor
1802,1102-B12-1,0,PD1,5,PD1,1102,B12,0,4,8,Yes,Solid Tumor
1802,1102-B12-1,0,PD1,6,PD1,1102,B12,0,5,8,Yes,Solid Tumor
1802,1102-B12-1,0,PD1,8,PD1,1102,B12,0,6,8,Yes,Solid Tumor
1802,1102-B12-1,0,PD1,9,PD1,1102,B12,0,7,8,Yes,Solid Tumor
1802,1102-B12-1,0,PD1,10,PD1,1102,B12,0,8,8,Yes,Solid Tumor
1845,1103-B12-1,1,PD1,1,PD2,1103,B12,2,1,10,Yes,Solid Tumor
1845,1103-B12-1,1,PD1,2,PD1,1103,B12,0,2,10,Yes,Solid Tumor
1845,1103-B12-1,1,PD1,3,CR,1103,B12,8,3,10,Yes,Solid Tumor
1845,1103-B12-1,1,PD1,4,PD2,1103,B12,2,4,10,Yes,Solid Tumor
1845,1103-B12-1,1,PD1,5,PD1,1103,B12,0,5,10,Yes,Solid Tumor
1845,1103-B12-1,1,PD1,6,PD2,1103,B12,2,6,10,Yes,Solid Tumor
1845,1103-B12-1,1,PD1,7,PD1,1103,B12,0,7,10,Yes,Solid Tumor
1845,1103-B12-1,1,PD1,8,PD2,1103,B12,2,8,10,Yes,Solid Tumor
1845,1103-B12-1,1,PD1,9,PD1,1103,B12,0,9,10,Yes,Solid Tumor
1845,1103-B12-1,1,PD1,10,PD1,1103,B12,0,10,10,Yes,Solid Tumor
1876,1104-B12-1,0,PD1,1,PD1,1104,B12,0,1,10,Yes,Solid Tumor
1876,1104-B12-1,0,PD1,2,PD1,1104,B12,0,2,10,Yes,Solid Tumor
1876,1104-B12-1,0,PD1,3,PD1,1104,B12,0,3,10,Yes,Solid Tumor
1876,1104-B12-1,0,PD1,4,PD1,1104,B12,0,4,10,Yes,Solid Tumor
1876,1104-B12-1,0,PD1,5,PD1,1104,B12,0,5,10,Yes,Solid Tumor
1876,1104-B12-1,0,PD1,6,PD1,1104,B12,0,6,10,Yes,Solid Tumor
1876,1104-B12-1,0,PD1,7,PD1,1104,B12,0,7,10,Yes,Solid Tumor
1876,1104-B12-1,0,PD1,8,PD1,1104,B12,0,8,10,Yes,Solid Tumor
1876,1104-B12-1,0,PD1,9,PD1,1104,B12,0,9,10,Yes,Solid Tumor
1876,1104-B12-1,0,PD1,10,PD1,1104,B12,0,10,10,Yes,Solid Tumor
1889,1105-B12-1,0,PD1,1,PD1,1105,B12,0,1,10,Yes,Solid Tumor
1889,1105-B12-1,0,PD1,2,PD1,1105,B12,0,2,10,Yes,Solid Tumor
1889,1105-B12-1,0,PD1,3,PD1,1105,B12,0,3,10,Yes,Solid Tumor
1889,1105-B12-1,0,PD1,4,PD1,1105,B12,0,4,10,Yes,Solid Tumor
1889,1105-B12-1,0,PD1,5,PD1,1105,B12,0,5,10,Yes,Solid Tumor
1889,1105-B12-1,0,PD1,6,PD1,1105,B12,0,6,10,Yes,Solid Tumor
1889,1105-B12-1,0,PD1,7,PD1,1105,B12,0,7,10,Yes,Solid Tumor
1889,1105-B12-1,0,PD1,8,PD1,1105,B12,0,8,10,Yes,Solid Tumor
1889,1105-B12-1,0,PD1,9,PD1,1105,B12,0,9,10,Yes,Solid Tumor
1889,1105-B12-1,0,PD1,10,PD1,1105,B12,0,10,10,Yes,Solid Tumor
1901,1106-B12-1,10,MCR,1,MCR,1106,B12,10,1,10,Yes,Solid Tumor
1901,1106-B12-1,10,MCR,2,MCR,1106,B12,10,2,10,Yes,Solid Tumor
1901,1106-B12-1,10,MCR,3,MCR,1106,B12,10,3,10,Yes,Solid Tumor
1901,1106-B12-1,10,MCR,4,MCR,1106,B12,10,4,10,Yes,Solid Tumor
1901,1106-B12-1,10,MCR,5,MCR,1106,B12,10,5,10,Yes,Solid Tumor
1901,1106-B12-1,10,MCR,6,MCR,1106,B12,10,6,10,Yes,Solid Tumor
1901,1106-B12-1,10,MCR,7,MCR,1106,B12,10,7,10,Yes,Solid Tumor
1901,1106-B12-1,10,MCR,8,MCR,1106,B12,10,8,10,Yes,Solid Tumor
1901,1106-B12-1,10,MCR,9,MCR,1106,B12,10,9,10,Yes,Solid Tumor
1901,1106-B12-1,10,MCR,10,MCR,1106,B12,10,10,10,Yes,Solid Tumor
1937,1107-B12-1,0,PD1,1,PD1,1107,B12,0,1,10,Yes,Solid Tumor
1937,1107-B12-1,0,PD1,2,PD1,1107,B12,0,2,10,Yes,Solid Tumor
1937,1107-B12-1,0,PD1,3,PD1,1107,B12,0,3,10,Yes,Solid Tumor
1937,1107-B12-1,0,PD1,4,PD1,1107,B12,0,4,10,Yes,Solid Tumor
1937,1107-B12-1,0,PD1,5,PD1,1107,B12,0,5,10,Yes,Solid Tumor
1937,1107-B12-1,0,PD1,6,PD1,1107,B12,0,6,10,Yes,Solid Tumor
1937,1107-B12-1,0,PD1,7,PD1,1107,B12,0,7,10,Yes,Solid Tumor
1937,1107-B12-1,0,PD1,8,PD1,1107,B12,0,8,10,Yes,Solid Tumor
1937,1107-B12-1,0,PD1,9,PD1,1107,B12,0,9,10,Yes,Solid Tumor
1937,1107-B12-1,0,PD1,10,PD1,1107,B12,0,10,10,Yes,Solid Tumor
1963,1110-B12-1,8,CR,1,CR,1110,B12,8,1,10,Yes,Solid Tumor
1963,1110-B12-1,8,CR,2,CR,1110,B12,8,2,10,Yes,Solid Tumor
1963,1110-B12-1,8,CR,3,CR,1110,B12,8,3,10,Yes,Solid Tumor
1963,1110-B12-1,8,CR,4,CR,1110,B12,8,4,10,Yes,Solid Tumor
1963,1110-B12-1,8,CR,5,CR,1110,B12,8,5,10,Yes,Solid Tumor
1963,1110-B12-1,8,CR,6,CR,1110,B12,8,6,10,Yes,Solid Tumor
1963,1110-B12-1,8,CR,7,CR,1110,B12,8,7,10,Yes,Solid Tumor
1963,1110-B12-1,8,CR,8,CR,1110,B12,8,8,10,Yes,Solid Tumor
1963,1110-B12-1,8,CR,9,CR,1110,B12,8,9,10,Yes,Solid Tumor
1963,1110-B12-1,8,CR,10,CR,1110,B12,8,10,10,Yes,Solid Tumor
1989,1111-B12-1,10,MCR,1,MCR,1111,B12,10,1,10,Yes,Solid Tumor
1989,1111-B12-1,10,MCR,2,MCR,1111,B12,10,2,10,Yes,Solid Tumor
1989,1111-B12-1,10,MCR,3,MCR,1111,B12,10,3,10,Yes,Solid Tumor
1989,1111-B12-1,10,MCR,4,MCR,1111,B12,10,4,10,Yes,Solid Tumor
1989,1111-B12-1,10,MCR,5,MCR,1111,B12,10,5,10,Yes,Solid Tumor
1989,1111-B12-1,10,MCR,6,MCR,1111,B12,10,6,10,Yes,Solid Tumor
1989,1111-B12-1,10,MCR,7,MCR,1111,B12,10,7,10,Yes,Solid Tumor
1989,1111-B12-1,10,MCR,8,MCR,1111,B12,10,8,10,Yes,Solid Tumor
1989,1111-B12-1,10,MCR,9,CR,1111,B12,8,9,10,Yes,Solid Tumor
1989,1111-B12-1,10,MCR,10,MCR,1111,B12,10,10,10,Yes,Solid Tumor
2005,1112-B12-1,2,PD2,1,PD2,1112,B12,2,1,10,Yes,Solid Tumor
2005,1112-B12-1,2,PD2,2,PD2,1112,B12,2,2,10,Yes,Solid Tumor
2005,1112-B12-1,2,PD2,3,PD2,1112,B12,2,3,10,Yes,Solid Tumor
2005,1112-B12-1,2,PD2,4,PD2,1112,B12,2,4,10,Yes,Solid Tumor
2005,1112-B12-1,2,PD2,5,PD2,1112,B12,2,5,10,Yes,Solid Tumor
2005,1112-B12-1,2,PD2,6,PD2,1112,B12,2,6,10,Yes,Solid Tumor
2005,1112-B12-1,2,PD2,7,PD2,1112,B12,2,7,10,Yes,Solid Tumor
2005,1112-B12-1,2,PD2,8,PD2,1112,B12,2,8,10,Yes,Solid Tumor
2005,1112-B12-1,2,PD2,9,PD2,1112,B12,2,9,10,Yes,Solid Tumor
2005,1112-B12-1,2,PD2,10,PD2,1112,B12,2,10,10,Yes,Solid Tumor
2039,1113-B12-1,2,PD2,1,PD2,1113,B12,2,1,10,Yes,Solid Tumor
2039,1113-B12-1,2,PD2,2,PD2,1113,B12,2,2,10,Yes,Solid Tumor
2039,1113-B12-1,2,PD2,3,PD2,1113,B12,2,3,10,Yes,Solid Tumor
2039,1113-B12-1,2,PD2,4,PD2,1113,B12,2,4,10,Yes,Solid Tumor
2039,1113-B12-1,2,PD2,5,PD2,1113,B12,2,5,10,Yes,Solid Tumor
2039,1113-B12-1,2,PD2,6,PD2,1113,B12,2,6,10,Yes,Solid Tumor
2039,1113-B12-1,2,PD2,7,PD2,1113,B12,2,7,10,Yes,Solid Tumor
2039,1113-B12-1,2,PD2,8,PD2,1113,B12,2,8,10,Yes,Solid Tumor
2039,1113-B12-1,2,PD2,9,PD2,1113,B12,2,9,10,Yes,Solid Tumor
2039,1113-B12-1,2,PD2,10,PD2,1113,B12,2,10,10,Yes,Solid Tumor
2084,1201-B12-1,0,PD1,1,PD1,1201,B12,0,1,10,No,Solid Tumor
2084,1201-B12-1,0,PD1,2,PD1,1201,B12,0,2,10,No,Solid Tumor
2084,1201-B12-1,0,PD1,3,PD1,1201,B12,0,3,10,No,Solid Tumor
2084,1201-B12-1,0,PD1,4,PD1,1201,B12,0,4,10,No,Solid Tumor
2084,1201-B12-1,0,PD1,5,PD1,1201,B12,0,5,10,No,Solid Tumor
2084,1201-B12-1,0,PD1,6,PD1,1201,B12,0,6,10,No,Solid Tumor
2084,1201-B12-1,0,PD1,7,PD1,1201,B12,0,7,10,No,Solid Tumor
2084,1201-B12-1,0,PD1,8,PD1,1201,B12,0,8,10,No,Solid Tumor
2084,1201-B12-1,0,PD1,9,PD1,1201,B12,0,9,10,No,Solid Tumor
2084,1201-B12-1,0,PD1,10,PD1,1201,B12,0,10,10,No,Solid Tumor
604,0613-B13-1,2,PD2,1,PD2,613,B13,2,1,10,No,Solid Tumor
604,0613-B13-1,2,PD2,2,PD2,613,B13,2,2,10,No,Solid Tumor
604,0613-B13-1,2,PD2,3,PD1,613,B13,0,3,10,No,Solid Tumor
604,0613-B13-1,2,PD2,4,PD1,613,B13,0,4,10,No,Solid Tumor
604,0613-B13-1,2,PD2,5,PD2,613,B13,2,5,10,No,Solid Tumor
604,0613-B13-1,2,PD2,6,PD2,613,B13,2,6,10,No,Solid Tumor
604,0613-B13-1,2,PD2,7,PD2,613,B13,2,7,10,No,Solid Tumor
604,0613-B13-1,2,PD2,8,PD1,613,B13,0,8,10,No,Solid Tumor
604,0613-B13-1,2,PD2,9,PD2,613,B13,2,9,10,No,Solid Tumor
604,0613-B13-1,2,PD2,10,PD2,613,B13,2,10,10,No,Solid Tumor
1579,1005-B13-1,2,PD2,1,PD2,1005,B13,2,1,10,Yes,Solid Tumor
1579,1005-B13-1,2,PD2,2,PD2,1005,B13,2,2,10,Yes,Solid Tumor
1579,1005-B13-1,2,PD2,3,PD2,1005,B13,2,3,10,Yes,Solid Tumor
1579,1005-B13-1,2,PD2,4,PD2,1005,B13,2,4,10,Yes,Solid Tumor
1579,1005-B13-1,2,PD2,5,PD1,1005,B13,0,5,10,Yes,Solid Tumor
1579,1005-B13-1,2,PD2,6,PD2,1005,B13,2,6,10,Yes,Solid Tumor
1579,1005-B13-1,2,PD2,7,PD1,1005,B13,0,7,10,Yes,Solid Tumor
1579,1005-B13-1,2,PD2,8,PD2,1005,B13,2,8,10,Yes,Solid Tumor
1579,1005-B13-1,2,PD2,9,PD2,1005,B13,2,9,10,Yes,Solid Tumor
1579,1005-B13-1,2,PD2,10,PD2,1005,B13,2,10,10,Yes,Solid Tumor
1580,1005-B15-1,0,PD1,1,PD2,1005,B15,2,1,10,Yes,Solid Tumor
1580,1005-B15-1,0,PD1,2,PD1,1005,B15,0,2,10,Yes,Solid Tumor
1580,1005-B15-1,0,PD1,3,PD1,1005,B15,0,3,10,Yes,Solid Tumor
1580,1005-B15-1,0,PD1,4,PD2,1005,B15,2,4,10,Yes,Solid Tumor
1580,1005-B15-1,0,PD1,5,PD1,1005,B15,0,5,10,Yes,Solid Tumor
1580,1005-B15-1,0,PD1,6,PD2,1005,B15,2,6,10,Yes,Solid Tumor
1580,1005-B15-1,0,PD1,7,PD2,1005,B15,2,7,10,Yes,Solid Tumor
1580,1005-B15-1,0,PD1,8,PD1,1005,B15,0,8,10,Yes,Solid Tumor
1580,1005-B15-1,0,PD1,9,PD1,1005,B15,0,9,10,Yes,Solid Tumor
1580,1005-B15-1,0,PD1,10,PD1,1005,B15,0,10,10,Yes,Solid Tumor
13,0501-B2-1,0,PD1,1,PD2,501,B2,2,1,10,Yes,Solid Tumor
13,0501-B2-1,0,PD1,2,PD2,501,B2,2,2,10,Yes,Solid Tumor
13,0501-B2-1,0,PD1,3,PD1,501,B2,0,3,10,Yes,Solid Tumor
13,0501-B2-1,0,PD1,4,PD1,501,B2,0,4,10,Yes,Solid Tumor
13,0501-B2-1,0,PD1,5,PD1,501,B2,0,5,10,Yes,Solid Tumor
13,0501-B2-1,0,PD1,6,PD1,501,B2,0,6,10,Yes,Solid Tumor
13,0501-B2-1,0,PD1,7,PD1,501,B2,0,7,10,Yes,Solid Tumor
13,0501-B2-1,0,PD1,8,PD1,501,B2,0,8,10,Yes,Solid Tumor
13,0501-B2-1,0,PD1,9,PD1,501,B2,0,9,10,Yes,Solid Tumor
13,0501-B2-1,0,PD1,10,PD1,501,B2,0,10,10,Yes,Solid Tumor
54,0502-B2-1,2,PD2,1,PD2,502,B2,2,1,10,Yes,Solid Tumor
54,0502-B2-1,2,PD2,2,PD2,502,B2,2,2,10,Yes,Solid Tumor
54,0502-B2-1,2,PD2,3,PD1,502,B2,0,3,10,Yes,Solid Tumor
54,0502-B2-1,2,PD2,4,PD2,502,B2,2,4,10,Yes,Solid Tumor
54,0502-B2-1,2,PD2,5,PD2,502,B2,2,5,10,Yes,Solid Tumor
54,0502-B2-1,2,PD2,6,PD1,502,B2,0,6,10,Yes,Solid Tumor
54,0502-B2-1,2,PD2,7,PD2,502,B2,2,7,10,Yes,Solid Tumor
54,0502-B2-1,2,PD2,8,PD2,502,B2,2,8,10,Yes,Solid Tumor
54,0502-B2-1,2,PD2,9,PD2,502,B2,2,9,10,Yes,Solid Tumor
54,0502-B2-1,2,PD2,10,PD1,502,B2,0,10,10,Yes,Solid Tumor
97,0503-B2-1,6,PR,1,SD,503,B2,4,1,10,Yes,Solid Tumor
97,0503-B2-1,6,PR,2,SD,503,B2,4,2,10,Yes,Solid Tumor
97,0503-B2-1,6,PR,3,PR,503,B2,6,3,10,Yes,Solid Tumor
97,0503-B2-1,6,PR,4,PR,503,B2,6,4,10,Yes,Solid Tumor
97,0503-B2-1,6,PR,5,PR,503,B2,6,5,10,Yes,Solid Tumor
97,0503-B2-1,6,PR,6,PR,503,B2,6,6,10,Yes,Solid Tumor
97,0503-B2-1,6,PR,7,PR,503,B2,6,7,10,Yes,Solid Tumor
97,0503-B2-1,6,PR,8,PR,503,B2,6,8,10,Yes,Solid Tumor
97,0503-B2-1,6,PR,9,SD,503,B2,4,9,10,Yes,Solid Tumor
97,0503-B2-1,6,PR,10,PR,503,B2,6,10,10,Yes,Solid Tumor
139,0504-B2-1,0,PD1,1,PD1,504,B2,0,1,10,Yes,Solid Tumor
139,0504-B2-1,0,PD1,2,PD1,504,B2,0,2,10,Yes,Solid Tumor
139,0504-B2-1,0,PD1,3,PD2,504,B2,2,3,10,Yes,Solid Tumor
139,0504-B2-1,0,PD1,4,PD1,504,B2,0,4,10,Yes,Solid Tumor
139,0504-B2-1,0,PD1,5,PD1,504,B2,0,5,10,Yes,Solid Tumor
139,0504-B2-1,0,PD1,6,PD1,504,B2,0,6,10,Yes,Solid Tumor
139,0504-B2-1,0,PD1,7,PD1,504,B2,0,7,10,Yes,Solid Tumor
139,0504-B2-1,0,PD1,8,PD1,504,B2,0,8,10,Yes,Solid Tumor
139,0504-B2-1,0,PD1,9,MCR,504,B2,10,9,10,Yes,Solid Tumor
139,0504-B2-1,0,PD1,10,PD2,504,B2,2,10,10,Yes,Solid Tumor
182,0505-B2-1,2,PD2,1,PR,505,B2,6,1,10,Yes,Solid Tumor
182,0505-B2-1,2,PD2,2,PD2,505,B2,2,2,10,Yes,Solid Tumor
182,0505-B2-1,2,PD2,3,PD2,505,B2,2,3,10,Yes,Solid Tumor
182,0505-B2-1,2,PD2,4,PD2,505,B2,2,4,10,Yes,Solid Tumor
182,0505-B2-1,2,PD2,5,PD2,505,B2,2,5,10,Yes,Solid Tumor
182,0505-B2-1,2,PD2,6,PD2,505,B2,2,6,10,Yes,Solid Tumor
182,0505-B2-1,2,PD2,7,PD2,505,B2,2,7,10,Yes,Solid Tumor
182,0505-B2-1,2,PD2,8,PD2,505,B2,2,8,10,Yes,Solid Tumor
182,0505-B2-1,2,PD2,9,PD2,505,B2,2,9,10,Yes,Solid Tumor
182,0505-B2-1,2,PD2,10,PD2,505,B2,2,10,10,Yes,Solid Tumor
226,0506-B2-1,0,PD1,1,PD1,506,B2,0,1,10,Yes,Solid Tumor
226,0506-B2-1,0,PD1,2,PD1,506,B2,0,2,10,Yes,Solid Tumor
226,0506-B2-1,0,PD1,3,PD1,506,B2,0,3,10,Yes,Solid Tumor
